Tweet_text,Viral
"RT benwikler: So, was SenSchumer throwing his hat in the #GOPDebate ring by coming out on the GOP side of the #Ira… http://t.co/tVR6vKe7I6",0
"This makes me feel better about #Trump 
#GOPDebate RT https://t.co/NGdAxtuDrT",0
"After last night's #GOPDebate, all presidential debates should just be rich corporate CEO's, as they run the government anyway #transparency",0
Omg when Trump raises his hand and the audience goes crazy. #GOPdebate,0
"PFTCommenter does the deep dive, survives with nothing but flesh wounds to his grammar #GOPDebate
 http://t.co/AadDpv9eRb via @sbnation",0
"RT @pulmyears: Official photo from the big #FoxNews #GOPDebate last night: http://t.co/uaiB1M8ekC
#teaparty @socalimilitia1 @donkeyarguing",0
#GOPDebate last night was a joke. Still can't wrap my head around that circus.,0
@NBCUniverso Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,0
"@BernieSanders gained over 10,000 followers in 2 hours simply for live tweeting the #GOPDebate. Hmm...he must have something to say. #Bernie",0
@BretBaier Not sure why people are giving you and the panel so much heat - I thought you guys were brutally fair and professional #GOPDebate,0
"How did any of the Republicans ""win"" last night's #GOPdebate?! Not a single one of them offered a value or criterion for the round! #LDjokes",0
"Watched the #GOPDebate last night, which is very unlike me. Feels like a complete joke with Trump on stage. Seriously?!",0
".@mtaibbi Drink rule changes for the next #GOPDebate. Drink every time you hear the following: #15 - ""amnesty"" and #16 - ""radical Islam.""",0
"And...#DonaldTrump remains at the top of the polls! Boo what is wrong with people! #Kasich2016 did well. #GOPDebate ""fat pig"", women..NO",0
"Facebook (owner of Instagram) partnered w/ Fox to host the #GOPDebate, and then silenced critics of the candidates. https://t.co/7KFsCrqjfH",0
@pattonoswalt live tweeting the #GOPDebate helps it go down a little easier.  so much insanity.,0
"Trump did fine in the #GOPDebate. Not spectacular, but good enough. It's in the post-debate he's killing himself.",0
"Ben Carson was right to be angry, but next to Rand Paul and Donald Trump, he was downright passive. #GOPDebate",0
"If the only outcome of the #GOPDebate is that The Trump is a domineering boor, replace one of the old guys in suits with a monkey next time.",0
"@ShawnSuth Don't be misled. It was like a 5/10 tweet party. The #GOPDebate, on the other hand, would have been incredible.",0
"Breaking news: Is @realDonaldTrump buying #FoxNews? Sources say that would be hilarious
#trump
#GOPDebate",0
Putting together a correspondent video for @TheDailyShow with @Trevornoah about the #GOPDebate Any Ideas?,0
"Watching recording of the #GOPDebate. Forget reality TV, this is primetime comedy gold. #politics",0
rt KahliaandJake: https://t.co/wbolqWPTqa #America #Australia #GOPDebate #TruthBomb 🙌 🎤 Goodnight!! http://t.co/lm8IzQT6Kc,0
Sorry that #cjreform wasn't a topic for the #GOPDebate. Seems like #congress needs more nudging before they'll pass sentencing reform.,0
"“@nytpolitics: Fact Check: Marco Rubio says Amazon is the largest retailer, but it’s not #GOPDebate http://t.co/iesWK8u8Ar”:A mouth wth legs",0
What a circus that was! #GOPDebate  https://t.co/Ua4eh0STfT,0
Cracking up at @theskimm summary of the #GOPDebate http://t.co/909US3fVLi,0
".@megynkelly had bad night, should've asked @realDonaldTrump important questions, how will he stop ISIS #GOPDebate  https://t.co/dac0QDku7i",0
The #GOPDebate was the worst Jerry Springer episode I've seen in years.,0
rt DubinPeter: https://t.co/wbolqWPTqa RT ParalegalGeorge: Illinois Social Media Law: In #GOPDebate The PRAYERS o… http://t.co/2NwR3BeWTW,0
"The Chair of the DNC doesn't know the FN difference between being a Democrat &amp; a Socialist, but Trump called someone a ""fat pig."" #GOPDebate",0
"The best way to denigrate Roger Ailes whorehouse of a network is to refer to it as ""The Fox News."" Distinct from real news. #gopDebate",0
Anyone not willing to place objective reality ahead of lunatic liberal ideology is no friend to those resisting progressivism. #GOPDebate,0
BREAKING NEWS: Jeb Bush was Governor of Florida! !! #GOPDebate,0
"So, this tweet was way funny. #GOPDebate #womenshealth #ItsNot1954 http://t.co/rSPZlJIWjg",0
"MOTIVATION TIP - Resolving from political and corporate leaders is what a nation's struggling economy needs, not entertaining !! #gopdebate",0
Catching up on some of last night;s #GOPDebate: Vast majority of the questions are on flip-flop positions that span across years.,0
"Last night's #GOPDebate: what topics merited attention, and which were ignored #GOPtbt http://t.co/GsV9esxtVv",0
"Best line of #GOPDebate was ""Immigration without assimilation is invasion."" Was that Gov Jindal?",0
msnbc: Chris Christie and Rand Paul feud in tense national security face-off at #GOPDebate: … http://t.co/QfUT3D2zgw,0
"YES HE DID!
@RMConservative: #GOPDebate: Did Cruz Trump Trump Last Night?  https://t.co/yrjQlnoj2J via @CR",0
Some would see it as radical but I liked @GovMikeHuckabee idea of using 5th and 14th amendments to stop abortion #GOPDebate,0
"@JamesRosenFNC, @BretBaier @megynkelly &amp; Chris Wallace acted like @CNN ""reporters."" #GOPDebate @realDonaldTrump",0
"Clearly, because there were a lot of sexist pigs in the audience. #GOPDebate  https://t.co/NyoLy2sccC",0
Reading the GOP debate from last night makes me want to laugh and punch somebody in the face at the same time #GOPDebate,0
#gopdebate Trump says on the one hand everyone is too PC. EXCEPT when Megan Kelly hurt HIS feelings NOW he might not be nice to HER anymore.,0
My @Klout score went up nearly a full point from a 70 to a 71 after last night alone. #GOPdebate,0
Tried watching the #GOPDebate for entertainment purposes  All them candidates made my nerves bad #DonaldTrump,0
"If you missed last night's #GOPDebate, here's the only recap video you need to watch.  https://t.co/DAr78Vp3LX",0
.@realDonaldTrump totally dominates @DRUDGE_REPORT and @TIME #GOPDebate polls #MakeAmericaGreatAgain @DanScavino http://t.co/i6pRS1OLJu,0
Interesting debate last night 😉 #GOPDebate,0
"The main thing I got from Scott Walker was he needs a hat, and he doesn't speak well. #GOPDebate",0
#GOPDebate RT @OutnumberedFNC Next more on the earlier debate and @CarlyFiorina's stand out performance #outnumbered http://t.co/gpHmzSOrv2,0
I think donald trump is hilarious #GOPDebate,0
"A guy from Queens calling somebody ""low-class"" is curious. #GOPDebate",0
"While some moderates/indies &amp; observers [cautiously] respect the mildness of Kasich, his appeal is not catching on in aggregate. #GOPDebate",0
"Any opinions on the real issues. Guess not. If I wasn't laughing so hard, I'd be crying. #GOPDebate #DebateWithBernie http://t.co/VfdlNpqFR6",0
#GOPDebate official soundtrack https://t.co/8643pqB7BV,0
"Hi @GrahamBlog pls be part of our event Sept 26! We sent you a letter, pls reply! Thx!AllAmericanRally.us  #GOPDebate - please RT",0
"Yes, @ScottWalker *did* call the middle east 'Israel' http://t.co/YgJyRWMrUe #GOPDebate #election2016 http://t.co/GPIGA3l7yO",0
I wish I could bitch slap shit out a Donald Trump him and Ted Cruz.And some other candidates were annoying.#GOPDebate,0
"Learn how to get away with sexism in 5 easy steps from @realdonaldtrump #GOPdebate  via @voxdotcom
http://t.co/TDTyFtWEcp",0
"This may be Trump's best qualification to be president, ""The Art of the Comb Over"". #GOPDebate #not #epicfail #funny http://t.co/QI3v8zqKdh",0
@LaPoliticalAve Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,0
"Cruz' closing statement may have sounded like it came from a meat market, but HUGE difference is that Cruz would actually do it. #GOPDebate",0
Illegal immigration has been talked about before @realDonaldTrump started speaking of it. #arrogant #ignorant #GOPDebate,0
Recap of 5 unforgettable moments from the #GOPdebate last night: http://t.co/w4LmLQ5oVR,0
Changed my mind @GOP Bomb whoever you want to. Just want to keep more of my check and get my insur premiums under control! Deal? #GOPDebate,0
"OK, now I'll need to rethink everything I thought before. #GOPDebate  https://t.co/hyMBBnPv97",0
5 Reasons To Be Glad That You Didn’t Watch The Fox News Debate -  http://t.co/2wCqc3If0l #GOPDebate #AlreadyGlad,0
#GOPDebate hard to find so much disrespect for women coming from so many politicians at once. #astounding,0
Donald Trump got a few things wrong at the #GOPDebate http://t.co/bm2lUGqqJz @jamesaking41 @vocativ http://t.co/K3sfGctrBU,0
"@feministabulous for your talk about Hillary stealing thunder, what about #BernieSanders live tweets of #GOPDebate??? http://t.co/DcCzAgEJhW",0
"""It is that progressive movement that is causing them the problems."" - eloquent words from @BenCarson2016. #GOPDebate",0
Just tellin' it like it is. No wonder everyone is out to get him. #GOPDebate #TCOT https://t.co/40026Hgs07,0
Lol @ these conservatives trolling #GOPDebate and tryna start an argument #IDontNeedAnotherTwitterArgumentInMyLife,0
"John Kasich is the leader America needs, but not the leader America deserves. #Batman #GOPDebate",0
"Writing a comedy bit about the #GOPDebate , does anyone have any jokes?",0
#GOPDebate takeaway. Donald Trump exposed as Donald Trump.,0
Hoping you can explain “DNA Schedule” to me. ;) #GOPDebate  https://t.co/8gfpHF9Bmp,0
"@OutnumberedFNC my wife never heard of rubio, huckabee or cruz.  Loved all 3.  8 yrs ago she was a Hillary supporter.Not anymore #GOPDebate",0
"'President Donald Trump'. I like the way that sound. 
@realDonaldTrump 
#GOPDebate",0
"Trump Capitalizes on Opportunities to Speak. Trump got most time; Paul got least. #GOPDebate 
http://t.co/r1ecwvfKTO http://t.co/HrCkyXvtR2",0
The most truthy analysis of the #GOPDebate last night was when @ChrisStirewalt quipped the @realDonaldTrump had a 'HoneyBadger' attitude.,0
"trump's answer for why he was until recently a Democrat was less than satisfying. ""I'm from New York"" - that's his excuse? phony! #GOPDebate",0
@rushlimbaugh just put the idiot Kasich in his place. Kasich has no spine. #GOPDebate #rushlimbaugh,0
If we want to stop sending foreign aid to places that burn our flag can we start with Berkeley? #GOPDebate #tcot #tlot,0
"After the #GOPDebate, if I were a Republican I'd get behind the smartest, most electable person in the room and draft @megynkelly for Prez!",0
"#Rubio paid off 400k in student debt in 4 yrs, but was ""in poverty"". So is making over 100k/yr now considered poverty? #GOPDebate #2016",0
"On the #GOPDebate Seemed like a lot of #BadBlood, so why not watch @taylorswift13 @kendricklamar instead? #ctl #p2 http://t.co/yR9m2mf9fH",0
"For she today that sheds
her blood w/me
shall be my sister tomorrow?
http://t.co/F3Ptx48fuI

#BlackLivesMatter
#GOPDebate 
#JonVoyage 
@XXL",0
I said th same thing this morning re the #GOPDebate Josh. Hard 2 qualify of course. Question is Y doesn't TWTR know this? @ReformedBroker,0
#GOPDebate was so much fun Isurfed around bot always ended up back there. All the non thinkers in one place,0
I was most impressed with @marcorubio and @RealBenCarson at the #GOPDebate. Way different experience than the #macdebate.,0
Just had a great time taping @News12NJ for Power&amp;Politics. Had fun with @waltkane talking about #GOPDebate. Thanks @KarinAttonito. Watch it,0
Anyone else think the #GOPDebate moderators remind of them of the host from the Hunger Games?,0
#GOPDebate (Vine by @dabulldawg88) https://t.co/k3FKzroGOG,0
"@BenCarson2016 may have separated conjoined twins, but @realDonaldTrump created the duckface.  Why wouldn't he bring this up? #GOPDebate",0
RT kayleymelissa: #GOPDebate is like the trial from The Unbreakable Kimmy Schmidt and Dona… http://t.co/jAqjwnndgB http://t.co/lRUMxgR8pM,0
Actual #GOPDebate MVP https://t.co/t0Wr7BKTrV,0
"""Campaign Conservatives"" is a great description of many in #GOPDebate @TedCruz",0
Advice to #GOP candidates in order of how they finished 1st Donald Trump Add detail for debte 2  Don't play prevent  #gopdebate #tcot #p2,0
@megynkelly was the real winner last night. #FoxDebate #GOPDebate,0
"Trump disagreeing with Megyn Kelly's pointed, somewhat gotcha questions does not equate to her being a bimbo. &lt;sigh&gt; #gopdebate",0
#GOPDebate @chriswallace @megynkelly @BretBaier I was really looking forward to a real debate of the candidates not an attack on Trump,0
"Everybody loves Carly the Cinderella. Compared with the dwarfs at the other table, she was the afternoon delight. #gopdebate",0
Carly: I'll cuck for Bibi before I do ANYTHING for the US! Count on it! Israel First! #cuckservative #GOPDebate,0
"@JohnKasich is from Ohio.
 Ohio gave us Boehner. 
NO THANKS. ANOTHER RHINO
 #GOPDebate",0
@EPA Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,0
"Chris Christie did nicely, I think. I'm surprised Fox News didn't hit him with ""fat"" questions though. #fitnessaspresident #GOPDebate",0
.@RobertJRalston The Paul/Chirstie debate regarding 4th amendment protections vs. mass data collection was very interesting. #GOPDebate,0
The #GOPDebate by the numbers: http://t.co/s9UQDSEMRX http://t.co/dX13Wgwgu2,0
https://t.co/skhaS0lquB God Damn!  That's what's called a MEGA #TwatSwat @hardball_chris #GOPDebate #CarlyFiorina,0
"Not shocked much,but ""debate"" questions for both were ABSURD!!With all the shit we have going on, they chose 2 try &amp; start fights #GOPDebate",0
RT@brianstelter Overnight #'s: #GOPDebate had a 16.0 household rating. (vs 5.3 in 2011/12) http://t.co/4IH7BTyeaZ http://t.co/e9FIG93k0i,0
Came in the negro barbershop asked about the #GOPDebate.... they told me to shut up,0
#GOPDebate Gov.Walker being pro-life means pro EVERY life! When you develop a uterus then you can have an opinion!,0
"Government can fu*k up so bad that an event like #Benghazi unfolds, but let's make a big deal about Trump calling someone a dog. #GOPDebate",0
"There were lots of ""yikes"" moments in the #GOPDebate - @Dreamdefenders is starting a discussion about some: http://t.co/qmbM3Bg6tt #KKKorGOP",0
Abortion rights are barbaric and need to go - we are killing American citizens! #GOPDebate #prolife #AbortionIsMurder #PlannedParenthood,0
